Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1946522,2016-05-06,2015-03-31,26635134,1063260909,0,39,937,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946522,SRX973205,9983,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887594,SAMN03327366,simple,3702,Arabidopsis thaliana,9983,,,,,,,no,,,,,MPI-DB,SRA249184,,public,315C153465495FE144C085D501CB7D2B,37730ACC7D8DA402598B3143F1976BF3
SRR1946523,2016-05-06,2015-03-31,24819702,983803550,0,39,838,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946523,SRX973206,9984,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887590,SAMN03327367,simple,3702,Arabidopsis thaliana,9984,,,,,,,no,,,,,MPI-DB,SRA249184,,public,694F5B533A0823E966BE540F90CCF75D,604914B1A66CD1051915CFB03F0066C0
SRR1946524,2016-05-06,2015-03-31,25575300,956818965,0,37,807,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946524,SRX973207,9985,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887591,SAMN03327368,simple,3702,Arabidopsis thaliana,9985,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9C7C601A5C96E789D67A8868B0D17223,6E9F6B5430317F5378700F75905DA0D6
SRR1946525,2016-05-06,2015-03-31,22956388,927109935,0,40,747,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946525,SRX973208,9986,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887589,SAMN03327369,simple,3702,Arabidopsis thaliana,9986,,,,,,,no,,,,,MPI-DB,SRA249184,,public,999F497E7EBB8DA0AE316484B5614F52,B3BDD7D35125EB6D1ACA9864309EA699
SRR1946526,2016-05-06,2015-03-31,26301530,1056295343,0,40,921,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946526,SRX973209,9987,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887593,SAMN03327370,simple,3702,Arabidopsis thaliana,9987,,,,,,,no,,,,,MPI-DB,SRA249184,,public,512645CBFF1851E4BFE292608FDC6491,8A78B8253D2E54CFE17D873C3734BB04
SRR1946527,2016-05-06,2015-03-31,44013944,1819656415,0,41,1517,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946527,SRX973210,9988,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887586,SAMN03327371,simple,3702,Arabidopsis thaliana,9988,,,,,,,no,,,,,MPI-DB,SRA249184,,public,493F952A5AF381853A68DB32E42579DA,0B3DD27C59315BA8D3DD0EF967FD4641
SRR1946528,2016-05-06,2015-03-31,28929048,1063273964,0,36,838,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946528,SRX973211,9990,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887592,SAMN03327372,simple,3702,Arabidopsis thaliana,9990,,,,,,,no,,,,,MPI-DB,SRA249184,,public,65A68B4108814F4CD771A791B1FACEDC,9B3CDDD72B5D2F3BDCD6DF522E6A8FC8
SRR1946529,2016-05-06,2015-03-31,53589896,2480177009,0,46,2040,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946529,SRX973212,9991,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887588,SAMN03327373,simple,3702,Arabidopsis thaliana,9991,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DD267A2DB560BB149EF40838B36A0D9F,924268CA124133673A54EA199EAD04E5
SRR1946530,2016-05-06,2015-03-31,59303338,2270418702,0,38,1888,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946530,SRX973213,9993,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887583,SAMN03327374,simple,3702,Arabidopsis thaliana,9993,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1204BB619BBF924867D1AEA76DEC09E3,B1D5B5908F42D1F8187847312A7F8908
SRR1946531,2016-05-06,2015-03-31,25270020,1032863870,0,40,853,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946531,SRX973214,9995,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887582,SAMN03327375,simple,3702,Arabidopsis thaliana,9995,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A16F89106E41EED606EB2D16F13B12DA,CC1289F3F8A559AABE2F983BC0F9F7D7
SRR1946532,2016-05-06,2015-03-31,22394044,845856706,0,37,724,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946532,SRX973215,9996,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887587,SAMN03327376,simple,3702,Arabidopsis thaliana,9996,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8A85FB6D6EDBBB039F74A6F09369D440,54E4E353C9CE7F68AA7774A5FD2616E7
SRR1946533,2016-05-06,2015-03-31,56374274,2829689797,0,50,2352,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946533,SRX973216,9997,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887584,SAMN03327377,simple,3702,Arabidopsis thaliana,9997,,,,,,,no,,,,,MPI-DB,SRA249184,,public,30EC8DE43E532EB1BA76F01E878226C1,0AC34C2BCB514BA0D5259D566D947B6F
SRR1946534,2016-05-06,2015-03-31,41265308,1663909692,0,40,1412,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946534,SRX973217,9998,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887579,SAMN03327378,simple,3702,Arabidopsis thaliana,9998,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FF7E17FAAC8DB5DD717AC9927662F7CE,AE1CB87B2DB627D1A035F3229924F181
SRR1946535,2016-05-06,2015-03-31,67173060,3037740619,0,45,2526,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946535,SRX973218,9999,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887578,SAMN03327379,simple,3702,Arabidopsis thaliana,9999,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B4D9BB7E232ECFB0AF36E3C0D8FDFC72,A4192131969E886C0FA0976F63BF2F37
SRR1946536,2016-05-06,2015-03-31,35489056,1453962783,0,40,1203,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946536,SRX973219,10001,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887577,SAMN03327380,simple,3702,Arabidopsis thaliana,10001,,,,,,,no,,,,,MPI-DB,SRA249184,,public,35A8B948819A350AB423CEBDCE815020,93BA9A6A3D39B73A0A0BCBD8E2BCDC53
SRR1946537,2016-05-06,2015-03-31,60710932,3146232939,0,51,2662,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946537,SRX973220,10002,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887576,SAMN03327381,simple,3702,Arabidopsis thaliana,10002,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3AFD71CE5280C096E888C582D53767C7,220433571346CF1AB4639F5233E0C6B2
SRR1946538,2016-05-06,2015-03-31,25185904,1012032088,0,40,862,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946538,SRX973221,10004,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887575,SAMN03327382,simple,3702,Arabidopsis thaliana,10004,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C4BCF5A00BF1A74CF7348EE33A1E94A3,F7FCDABD969BE50C261CD1108701E1C7
SRR1946539,2016-05-06,2015-03-31,24478686,850739710,0,34,747,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946539,SRX973222,10005,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887585,SAMN03327383,simple,3702,Arabidopsis thaliana,10005,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CD61693E91D31041AAD0C262A1CE2C08,C57E4FA8643B2B5E28495D8AE324BAC2
SRR1946540,2016-05-06,2015-03-31,40226132,1602310769,0,39,1367,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946540,SRX973223,10006,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887573,SAMN03327384,simple,3702,Arabidopsis thaliana,10006,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7ECD029775D419BC8FB925F769285D30,AB6C0456B4A2FE885E300FE1CDC2E8B4
SRR1946541,2016-05-06,2015-03-31,24160982,938848812,0,38,823,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946541,SRX973224,10008,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887572,SAMN03327385,simple,3702,Arabidopsis thaliana,10008,,,,,,,no,,,,,MPI-DB,SRA249184,,public,19147A82502B62D693DEFEF5B01C8F3C,262F475EBB3C495D9566B37E3D524EDF
SRR1946542,2016-05-06,2015-03-31,41930070,1658789873,0,39,1406,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946542,SRX973225,10009,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887574,SAMN03327386,simple,3702,Arabidopsis thaliana,10009,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4D9476C24CA30E1F301053407CE0BB19,D6E3876CCBAE1E37BAD09909CD27E82F
SRR1946543,2016-05-06,2015-03-31,74119906,3523353373,0,47,3080,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946543,SRX973226,10010,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887571,SAMN03327387,simple,3702,Arabidopsis thaliana,10010,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9C9A30407D78076E9D8632E636DCEEAE,A40D46A0D33C4FCA37CF7D41ED42F60B
SRR1946544,2016-05-06,2015-03-31,56978496,2614388910,0,45,2198,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946544,SRX973227,10011,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887581,SAMN03327388,simple,3702,Arabidopsis thaliana,10011,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1BD1C4E92AAD19AC09447979A03D4744,49E075E7707BCEA9BB0D96B2F4ADA2F4
SRR1946545,2016-05-06,2015-03-31,34130462,1764020555,0,51,1495,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946545,SRX973228,10012,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887570,SAMN03327389,simple,3702,Arabidopsis thaliana,10012,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E82740B1C5C9FBE83FDA0C3EE10D93FC,CCF79D62A1BD7819CEA5B4159AB76C39
SRR1946546,2016-05-06,2015-03-31,23391786,884191359,0,37,759,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946546,SRX973229,10013,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887569,SAMN03327390,simple,3702,Arabidopsis thaliana,10013,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1B17157B6068C9B7C3D89A937851E7B3,6B6112A64587DB95BEA00CA2082555CF
SRR1946547,2016-05-06,2015-03-31,54599208,2111650157,0,38,1776,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946547,SRX973230,10014,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887568,SAMN03327391,simple,3702,Arabidopsis thaliana,10014,,,,,,,no,,,,,MPI-DB,SRA249184,,public,171DEA4ED4DEAC14D0BC8C74D2BAA3F0,721741C65A708B7C6CB6C240BB197BEA
SRR1946548,2016-05-06,2015-03-31,49228920,2523758487,0,51,1667,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946548,SRX973231,10015,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887566,SAMN03327392,simple,3702,Arabidopsis thaliana,10015,,,,,,,no,,,,,MPI-DB,SRA249184,,public,359CFB2FEEB5EBE8B4B83E901B247E36,8CF691F0836F78EC32C577976322BC93
SRR1946549,2016-05-06,2015-03-31,27585712,1097862106,0,39,968,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946549,SRX973232,10017,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887565,SAMN03327393,simple,3702,Arabidopsis thaliana,10017,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4675F3219EC9DDD5BA60A47AB7B29CFB,FC2038A87AD1CB4BA5E7A45F4291D3BD
SRR1946550,2016-05-06,2015-03-31,69202240,3487086810,0,50,2938,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946550,SRX973233,10018,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887567,SAMN03327394,simple,3702,Arabidopsis thaliana,10018,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FE74151976F7552C3E76B9994A2C1F81,248C60E52A7B47FABC6FD9D8786B3677
SRR1946551,2016-05-06,2015-03-31,10852212,2912744075,10852212,268,1937,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946551,SRX973234,10020,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887563,SAMN03327395,simple,3702,Arabidopsis thaliana,10020,,,,,,,no,,,,,MPI-DB,SRA249184,,public,61B06B5CCE194CDF2337F4B1E0BDA061,A3D2861F663FBBB782A0577A46FDB168
SRR1946552,2016-05-06,2015-03-31,16638246,4401382238,16638246,264,2949,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946552,SRX973235,10022,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887550,SAMN03327396,simple,3702,Arabidopsis thaliana,10022,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4EBF7BD19D7951DCA56377254EF97958,EC6630A1473B2D2B1A476BFB7DF0EF53
SRR1946553,2016-05-06,2015-03-30,29763531,4762164960,29763531,160,2218,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946553,SRX973236,10023,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,unspecified,SRP056687,PRJNA273563,,273563,SRS887564,SAMN03327397,simple,3702,Arabidopsis thaliana,10023,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4A56D8F1187B16B84BBC7AE73BE3E323,23709041EF54B224594314AD214678DB
SRR1946554,2015-04-15,2015-04-15,9203019,2705687586,9203019,294,1582,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946554,SRX973237,10027,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,unspecified,SRP056687,PRJNA273563,,273563,SRS887562,SAMN03327398,simple,3702,Arabidopsis thaliana,10027,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D3264CD714E2A65A44C41DAF1BA6C9DB,8285FCE159EBE38FE37338DE6ACCDEF5
SRR1946555,2016-05-06,2015-03-30,28969423,5793884600,28969423,200,3873,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946555,SRX973238,14312,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887561,SAMN03327399,simple,3702,Arabidopsis thaliana,14312,,,,,,,no,,,,,MPI-DB,SRA249184,,public,771A20E9BBE89770288EAE377F6886A5,10B42AA8019E6E8B5A530081E2C463ED
SRR1946556,2016-05-06,2015-03-30,29395508,5879101600,29395508,200,3967,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946556,SRX973239,14313,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887580,SAMN03327400,simple,3702,Arabidopsis thaliana,14313,,,,,,,no,,,,,MPI-DB,SRA249184,,public,73D9DC4D4682ECE8AD507260419F65B1,E28773F4832627BD75D4160C9A4B1399
SRR1946557,2016-05-06,2015-03-30,25754507,5150901400,25754507,200,3480,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946557,SRX973240,14314,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887560,SAMN03327401,simple,3702,Arabidopsis thaliana,14314,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C84E869069D7B3D833BD69A54EC1FF58,2CCC532B2E62609B638BC345466D39A8
SRR1946558,2016-05-06,2015-03-30,27507230,5501446000,27507230,200,3679,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946558,SRX973241,14315,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887559,SAMN03327402,simple,3702,Arabidopsis thaliana,14315,,,,,,,no,,,,,MPI-DB,SRA249184,,public,AC7B708EB3F9DF4A42F89395173CC57B,996364D9B96C2066DA22B53DF6065AAF
SRR1946559,2016-05-06,2015-03-30,30263964,6052792800,30263964,200,4053,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946559,SRX973242,14318,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887557,SAMN03327403,simple,3702,Arabidopsis thaliana,14318,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B4875268F62D41732819C6B64B202EE7,96AA2A273D6AC14AC6BCA13A83B86EC9
SRR1946560,2016-05-06,2015-03-30,58751404,11750280800,58751404,200,7870,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946560,SRX973243,14319,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887558,SAMN03327404,simple,3702,Arabidopsis thaliana,14319,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C8C341A84FC16645CB16984A2692D330,B484362CDD13BC737AB0565C42EECEF0
SRR1946561,2016-05-06,2015-03-30,45655617,9131123400,45655617,200,5892,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946561,SRX973244,15560,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887546,SAMN03327405,simple,3702,Arabidopsis thaliana,15560,,,,,,,no,,,,,MPI-DB,SRA249184,,public,510AC747AB2454B508AF234EAC171081,94029E492A6366F5E25466DDBDCCEE17
SRR1946562,2016-05-06,2015-03-30,67332851,13466570200,67332851,200,8762,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946562,SRX973245,15591,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887556,SAMN03327406,simple,3702,Arabidopsis thaliana,15591,,,,,,,no,,,,,MPI-DB,SRA249184,,public,22365B9A446F81C029A6D1B43685BF42,2FD1B98BB915082E5B8A5760D4B2D81C
SRR1946563,2016-05-06,2015-03-30,74937565,14987513000,74937565,200,9912,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946563,SRX973246,15592,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887555,SAMN03327407,simple,3702,Arabidopsis thaliana,15592,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3060CA7332EC9125DABB2E0A55697CBF,08EA30A22EE996ABCEC4531E0253AB1A
SRR1946564,2016-05-06,2015-03-30,72118112,14423622400,72118112,200,9448,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946564,SRX973247,15593,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887553,SAMN03327408,simple,3702,Arabidopsis thaliana,15593,,,,,,,no,,,,,MPI-DB,SRA249184,,public,359FFBD28DA36FE71EE468AC4E779B7A,81BF45125140130D2A7E054CF9C005C6
SRR1946565,2016-05-06,2015-03-30,45591814,9118362800,45591814,200,5942,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946565,SRX973248,18694,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887554,SAMN03327409,simple,3702,Arabidopsis thaliana,18694,,,,,,,no,,,,,MPI-DB,SRA249184,,public,61FB7A8E78E94C973BA7DBDCD701D4CD,18124C440D5D66068703A178B0616A58
SRR1946566,2016-05-06,2015-03-30,38860584,7772116800,38860584,200,5051,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946566,SRX973249,18696,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887547,SAMN03327410,simple,3702,Arabidopsis thaliana,18696,,,,,,,no,,,,,MPI-DB,SRA249184,,public,EDCB941ABD2D8D51CA52CBC9E11F89E4,658756E66B029E58D5CF7CCA571BD8CD
SRR1946567,2016-05-06,2015-03-30,70314959,14062991800,70314959,200,10136,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946567,SRX973250,19949,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887549,SAMN03327411,simple,3702,Arabidopsis thaliana,19949,,,,,,,no,,,,,MPI-DB,SRA249184,,public,58D70D85C02D5E53187CF2DB258120D7,7ED6EC9823219E0C061F05955236E60C
SRR1946568,2016-05-06,2015-03-30,56265358,11253071600,56265358,200,8054,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946568,SRX973251,19950,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887548,SAMN03327412,simple,3702,Arabidopsis thaliana,19950,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FD9F4BB80CAD5BBC24AE30DD96F05305,5A1FC4DA812100ED02D03631B7C0D44D
SRR1946569,2016-05-06,2015-03-30,62825582,12565116400,62825582,200,9029,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946569,SRX973252,19951,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887552,SAMN03327413,simple,3702,Arabidopsis thaliana,19951,,,,,,,no,,,,,MPI-DB,SRA249184,,public,21B1B6B42F0BEF181E40C8B9C572DCD3,15425C2ED9AFB1B8D5B7845C5BEA68C9
SRR1946370,2016-05-06,2015-03-30,21551532,4310306400,21551532,200,2735,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946370,SRX973053,9807,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887727,SAMN03327214,simple,3702,Arabidopsis thaliana,9807,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FE9A73B7D8FB284F780E815E345843FC,30D45A9076F2292EB24B480B22F6979B
SRR1946371,2016-05-06,2015-03-30,20875423,4175084600,20875423,200,2661,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946371,SRX973054,9808,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887726,SAMN03327215,simple,3702,Arabidopsis thaliana,9808,,,,,,,no,,,,,MPI-DB,SRA249184,,public,358E710D5E515214BF2185EC42A3E10E,0B1B97B14193B63F03C30475341E0765
SRR1946372,2016-05-06,2015-03-30,16535363,3307072600,16535363,200,2138,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946372,SRX973055,9809,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887734,SAMN03327216,simple,3702,Arabidopsis thaliana,9809,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9EB23FDA05D7D0EFAD061FC19944AF0F,3B0AEDDFEACBCEB5163FE78418A0C1FB
SRR1946373,2016-05-06,2015-03-30,9647800,1929560000,9647800,200,1173,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946373,SRX973056,9810,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887530,SAMN03327217,simple,3702,Arabidopsis thaliana,9810,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9BC6BDB9716C657DD25AD9310FA3C70B,367CB49A08ECF67FD2B631F1229989B8
SRR1946374,2016-05-06,2015-03-30,10214018,2042803600,10214018,200,1235,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946374,SRX973057,9811,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887725,SAMN03327218,simple,3702,Arabidopsis thaliana,9811,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DAF6ECC5C4268F109F3CC97FE1352E95,703379B18A7776257004350B3EBB398E
